Date,AAL,AAPL,ALGT,ALK,AMZN,BCS,BHC,CS,DAL,DB,FB,GOOG,GS,HA,IBM,JNJ,LUV,MRK,MS,MSFT,PFE,RHHBY,SP500,UNH,WFC
29-10-2014,39.939999,26.834999,128.970001,52.91,294.119995,14.31,129.759995,25.959999,39.580002,31.200001,75.860001,547.825928,186.080002,17.219999,163.460007,105.559998,34.130001,56.200001,34.389999,46.619999,29.49,36.73,1982.300049,92.959999,52.169998
30-10-2014,40.299999,26.745001,128.740005,52.139999,299.070007,14.38,131.509995,26.25,39.139999,30.77,74.110001,548.803284,186.970001,17.02,164.350006,107.040001,34.130001,57.310001,34.52,46.049999,29.84,37.18,1994.650024,93.879997,52.459999
31-10-2014,41.349998,27,133.470001,53.23,305.459991,15.4,133.039993,26.639999,40.23,31.32,74.989998,557.549255,189.990005,17.34,164.399994,107.779999,34.48,57.939999,34.950001,46.950001,29.950001,36.810001,2018.050049,95.010002,53.09
03-11-2014,42,27.35,134.589996,54.43,305.720001,15.2,132.850006,25.99,40.610001,30.93,73.879997,553.699829,190.830002,17.969999,164.360001,107.459999,35.310001,58.919998,34.709999,47.439999,30.190001,36.299999,2017.810059,94.860001,53.369999
04-11-2014,42.700001,27.15,137.309998,55.389999,302.809998,15.21,133.610001,25.9,42.32,30.83,75.760002,552.592834,190.270004,19.030001,162.649994,108.620003,36.43,59.369999,34.66,47.57,30.280001,36.799999,2012.099976,94.980003,53.27
05-11-2014,42.25,27.215,135.330002,53.970001,296.519989,15.18,131.910004,25.9,41.869999,30.92,74.830002,544.425293,189.839996,18.24,161.820007,108.82,36.75,59.57,34.900002,47.860001,30.040001,37.220001,2023.569946,95.800003,53.529999
06-11-2014,43.139999,27.174999,136.020004,55.400002,296.640015,15.01,128.770004,25.709999,42.900002,30.620001,75.260002,540.555908,191,18.379999,161.460007,109.010002,37.939999,59.259998,35.310001,48.700001,30.040001,36.990002,2031.209961,96.209999,54.060001
07-11-2014,43.200001,27.252501,134.649994,55.139999,299.859985,14.91,126.110001,25.84,42.689999,30.24,75.599998,539.528748,190.710007,18.370001,162.070007,108.199997,38.240002,59.34,35.66,48.68,29.92,36.560001,2031.920044,93.610001,53.84
10-11-2014,43.830002,27.2075,137,56.32,305.109985,14.87,127.989998,25.98,43.369999,30,75,545.990967,191.800003,18.49,163.490005,108.82,39.119999,58.810001,35.880001,48.889999,30.200001,36.73,2038.26001,94.75,53.830002
11-11-2014,43.439999,27.424999,135.830002,56.139999,312.01001,14.92,130.029999,25.93,43.84,30.15,74.610001,548.783325,191.880005,18.32,163.300003,108.910004,39.369999,59.369999,35.790001,48.869999,30.32,37.029999,2039.680054,95.690002,53.580002
12-11-2014,43.43,27.8125,133.949997,56.169998,311.51001,14.58,131.089996,25.76,43.400002,29.6,74.720001,545.811462,190.179993,18.209999,161.919998,108.75,39.369999,59.310001,35.970001,48.779999,30.42,36.68,2038.25,95.68,53.540001
13-11-2014,44.119999,28.205,133.320007,56.240002,316.480011,14.43,131.899994,26.200001,44.080002,29.73,74.25,543.88678,190.240005,18.120001,162.789993,109.07,39.459999,59.540001,35.84,49.610001,30.42,37.02,2039.329956,95.900002,53.389999
14-11-2014,44.009998,28.545,131.850006,55.34,327.820007,14.54,134.210007,26.280001,43.75,29.889999,74.879997,542.909424,189.979996,18.24,164.160004,108.160004,38.950001,59.07,35.689999,49.580002,30.34,36.919998,2039.819946,95.110001,53.349998
17-11-2014,43.689999,28.497499,131.490005,54.860001,323.049988,14.7,136.729996,26.219999,43.43,30.09,74.239998,535.041016,189.929993,18.27,164.160004,108.300003,39.07,59.459999,35.599998,49.459999,30.32,36.959999,2041.319946,96.470001,53.439999
18-11-2014,45.049999,28.8675,134.910004,55.860001,324.929993,14.88,141.940002,26.35,44.790001,30.6,74.339996,533.565125,189.639999,18.76,161.889999,108.830002,39.669998,59.889999,35.470001,48.740002,30.59,37.450001,2051.800049,98.190002,53.27
19-11-2014,44.099998,28.6675,133.130005,54.799999,326.540009,14.86,142.470001,26.42,44.450001,30.719999,73.330002,535.519714,189.190002,18.559999,161.429993,108.760002,39.27,59.639999,35.48,48.220001,30.440001,37.66,2048.719971,96.860001,53.360001
20-11-2014,44.16,29.077499,132.570007,54.240002,330.540009,14.73,142.679993,26.18,43.959999,30.309999,73.599998,533.365662,189.75,18.360001,160.639999,108.18,38.869999,59.380001,35.389999,48.700001,30.440001,37.669998,2052.75,96.849998,53.48
21-11-2014,43.310001,29.1175,132.539993,54.5,332.630005,14.82,145.369995,26.389999,43.09,30.93,73.75,536.02832,189.589996,18.209999,160.919998,107.860001,38.02,59.66,35.529999,47.98,30.450001,37.290001,2063.5,96.709999,53.810001
24-11-2014,43.209999,29.657499,134.940002,55.330002,335.640015,14.99,142.559998,26.91,43.509998,31.799999,74.010002,537.793518,190.070007,18.98,162.149994,106.879997,38.509998,59.25,35.619999,47.59,30.219999,37.349998,2069.409912,96.900002,54.099998
25-11-2014,44.150002,29.4,134.919998,55.91,335.040009,15.07,144.759995,27.219999,44.080002,32.5,75.629997,539.598511,188.860001,19.6,161.759995,106.699997,38.509998,59.34,35.299999,47.470001,30.469999,37.209999,2067.030029,97.900002,53.880001
26-11-2014,44.970001,29.75,134.610001,56.200001,333.570007,15.1,144.729996,27.1,44.240002,32.880001,77.620003,538.890503,188.520004,19.98,161.949997,107.209999,39.279999,59.75,35.119999,47.75,31.1,37.41,2072.830078,98.110001,54.279999
28-11-2014,48.529999,29.7325,140.259995,59.029999,338.640015,15.29,145.449997,26.67,46.669998,32.650002,77.699997,540.346497,188.410004,20.290001,162.169998,108.25,41.82,60.400002,35.18,47.810001,31.15,37.459999,2067.560059,98.629997,54.48
01-12-2014,47.880001,28.7675,138.910004,55.41,326,15.19,145.809998,26.48,45.619999,32.240002,75.099998,532.33844,188.199997,21.309999,161.539993,108.029999,40.5,60.52,35.099998,48.619999,31.26,37.919998,2053.439941,99.059998,53.82
02-12-2014,47.860001,28.657499,139.729996,55.25,326.309998,15.35,146.389999,26.66,44.669998,32.580002,75.459999,532.288574,190.190002,21.1,162.669998,108.510002,40.459999,60.779999,35.77,48.459999,31.57,37.650002,2066.550049,99.830002,54.220001
03-12-2014,48.240002,28.9825,140.389999,56.759998,316.5,15.32,145.270004,26.780001,44.75,32.720001,74.879997,529.865234,190.949997,21.42,164.520004,107.720001,41.049999,60.580002,36.52,48.080002,31.75,37.450001,2074.330078,100.800003,54.389999
04-12-2014,49.650002,28.872499,144.070007,56.740002,316.929993,15.27,144.330002,26.73,46.419998,32.310001,75.239998,535.838867,191.949997,22.75,164.050003,107.559998,41.389999,60.919998,36.790001,48.84,31.67,37.66,2071.919922,99.669998,54.5
05-12-2014,51.009998,28.75,142.550003,57.259998,312.630005,15.54,144.889999,26.85,47.279999,33.07,76.360001,523.821838,195.449997,23.01,163.270004,108.510002,41.119999,61.490002,37.240002,48.419998,31.99,37.720001,2075.370117,100.330002,55.029999
08-12-2014,50.82,28.1,143.470001,57.439999,306.640015,15.36,143.940002,26.620001,47.34,32.32,76.519997,525.537109,196.619995,22.969999,161.860001,108.519997,42.130001,61.880001,38,47.700001,31.969999,37.490002,2060.310059,99.919998,54.77
09-12-2014,48.310001,28.530001,138.860001,56.400002,312.5,15.01,141,26.48,46.330002,31.82,76.839996,531.909668,196.889999,22.6,162.990005,108.050003,40.73,60.009998,38.099998,47.59,31.950001,37.509998,2059.820068,101.019997,54.830002
10-12-2014,48.939999,27.987499,134.380005,55.189999,305.839996,14.79,137.960007,26.030001,46.220001,31.129999,76.18,524.619629,192,23.25,160.509995,106.239998,41.48,59.98,37.389999,46.900002,31.860001,37.279999,2026.140015,99.089996,54.259998
11-12-2014,50.529999,27.905001,136.779999,55.970001,307.359985,14.78,138.889999,26.030001,48.330002,31.34,77.730003,526.893433,193.539993,23.91,161.070007,106.720001,41.919998,59.34,37.400002,47.169998,31.65,37.599998,2035.329956,99.730003,54.43
12-12-2014,49.970001,27.432501,135.509995,55.810001,307.320007,14.46,138.710007,25.379999,47.68,30.780001,77.830002,517.239929,188.820007,23.65,155.380005,104.43,41.41,57.720001,36.25,46.950001,30.950001,36.860001,2002.329956,98.760002,53.700001
15-12-2014,50.84,27.057501,136.839996,57.650002,306.070007,14.11,138.160004,24.92,47.799999,29.99,76.989998,512.39325,185.539993,23.76,153.059998,103.959999,41.580002,56.950001,35.93,46.669998,30.860001,36.110001,1989.630005,98.269997,53.189999
16-12-2014,47.959999,26.6875,138.020004,55.68,295.059998,14.23,136.919998,24.84,45.380001,30.07,74.690002,494.03363,183.309998,22.879999,151.410004,102.760002,39.580002,56.799999,35.52,45.16,30.67,36.310001,1972.73999,95.849998,52.77
17-12-2014,48.799999,27.352501,142.449997,56.029999,298.880005,14.3,140,25.27,46.169998,30.41,76.110001,503.507629,185.029999,23.83,151.929993,104.07,40.119999,57.630001,36.73,45.740002,31.120001,36.040001,2012.890015,99.139999,53.790001
18-12-2014,50.139999,28.1625,141.899994,56.34,297.730011,14.79,143,25.889999,46.77,31.4,78.400002,509.700623,191.610001,23.99,157.679993,106.809998,40.619999,58.98,38.099998,47.52,31.969999,36.900002,2061.22998,102.239998,55.209999
19-12-2014,50.709999,27.945,139.720001,56.16,299.899994,14.93,146.059998,25.799999,47.380001,30.719999,79.879997,514.936218,193.279999,23.780001,158.509995,105.550003,40.259998,59.580002,38.509998,47.66,31.940001,34.470001,2070.649902,102.489998,54.450001
22-12-2014,50.84,28.235001,142.089996,56.73,306.540009,15.03,144.160004,25.85,47.41,30.82,81.449997,523.432922,194.440002,24.25,161.440002,106.739998,41.259998,58.959999,38.57,47.98,32.09,34.720001,2078.540039,103.040001,54.970001
23-12-2014,50.209999,28.135,140.740005,56.75,306.290009,15.09,140.550003,25.959999,47.130001,30.91,80.610001,529.137268,195.5,23.93,162.240005,104.279999,40.98,57.209999,38.950001,48.450001,31.450001,34.290001,2082.169922,102.849998,55.470001
24-12-2014,51.43,28.002501,144.220001,58.720001,303.029999,15.13,140.330002,25.950001,48.049999,30.950001,80.769997,527.322266,195.889999,24.440001,161.820007,104.589996,41.66,57.459999,38.810001,48.139999,31.42,34.279999,2081.879883,102.68,55.34
26-12-2014,51.959999,28.497499,144.910004,59.02,309.089996,15.2,141.460007,25.969999,48.389999,31.01,80.779999,532.56781,195.449997,24.68,162.339996,105.059998,41.91,57.779999,38.720001,47.880001,31.65,34.23,2088.77002,102.550003,55.279999
29-12-2014,52.849998,28.477501,145.669998,59.73,312.040009,15,141.869995,25.530001,48.779999,30.790001,80.019997,528.877991,196.190002,25.27,160.509995,105.330002,41.919998,57.73,38.959999,47.450001,31.389999,34.16,2090.570068,102.330002,55.709999
30-12-2014,53.419998,28.129999,147.460007,59.77,310.299988,15.04,143.020004,25.309999,49.23,30.41,79.220001,528.967712,195.710007,26.040001,160.050003,105.360001,42.169998,57.650002,39,47.02,31.379999,34.279999,2080.350098,102.849998,55.419998
31-12-2014,53.630001,27.594999,150.330002,59.759998,310.350006,15.01,143.110001,25.08,49.189999,30.02,78.019997,524.95874,193.830002,26.049999,160.440002,104.57,42.32,56.790001,38.799999,46.450001,31.15,33.990002,2058.899902,101.089996,54.82
02-01-2015,53.91,27.3325,149.860001,60.330002,308.519989,14.92,144.449997,24.99,49.18,30.469999,78.449997,523.373108,194.410004,25.27,162.059998,104.519997,42.689999,57.189999,38.709999,46.759998,31.33,33.91,2058.199951,100.779999,54.700001
05-01-2015,53.880001,26.5625,148.630005,59.470001,302.190002,14.31,144.289993,24.24,48.360001,28.82,77.190002,512.463013,188.339996,25.09,159.509995,103.790001,41.639999,58.040001,37.5,46.330002,31.16,34.029999,2020.579956,99.120003,53.200001
06-01-2015,53.040001,26.565001,147.839996,58.77,295.290009,14,142.830002,23.809999,47.220001,28.360001,76.150002,500.585632,184.529999,24.24,156.070007,103.279999,40.459999,60.32,36.419998,45.650002,31.42,33.900002,2002.609985,98.919998,52.09
07-01-2015,53.009998,26.9375,149.979996,59.669998,298.420013,14.04,145.119995,23.790001,46.970001,28.66,76.150002,499.727997,187.279999,24.35,155.050003,105.559998,40.799999,61.610001,36.939999,46.23,31.85,33.990002,2025.900024,99.93,52.400002
08-01-2015,53.66,27.9725,155.289993,60.700001,300.459991,14.28,154.100006,23.610001,48.189999,28.719999,78.18,501.30368,190.270004,25.530001,158.419998,106.389999,41.880001,62.849998,37.490002,47.59,32.5,34.279999,2062.139893,104.699997,53.560001
09-01-2015,52.02,28.002501,155.110001,59.73,296.929993,14.04,153.580002,23.209999,46.880001,28.24,77.739998,494.811493,187.350006,25.129999,159.110001,104.940002,40.790001,62.560001,36.880001,47.189999,32.650002,34.450001,2044.810059,103.720001,52.68
12-01-2015,49.580002,27.3125,154.360001,60.610001,291.410004,14.03,155.5,23.08,46.060001,28.23,76.720001,491.201416,185.070007,24.219999,156.440002,104.580002,40.25,62.299999,36.369999,46.599998,32.77,34.66,2028.26001,102.550003,52.049999
13-01-2015,50.400002,27.555,158.300003,61.41,294.73999,14.02,158.039993,23.120001,46.610001,28.700001,76.449997,494.821472,184.929993,24.370001,156.809998,104.760002,40.48,62.189999,36.029999,46.360001,32.439999,34.810001,2023.030029,103.07,51.849998
14-01-2015,49.41,27.450001,156.070007,61.540001,293.269989,13.81,156.800003,22.809999,45.310001,28.719999,76.279999,499.498627,180.229996,23.790001,155.800003,104,39.439999,62.639999,35.209999,45.959999,32.48,35.189999,2011.27002,103.330002,51.25
15-01-2015,49.41,26.705,160.740005,61.470001,286.950012,13.8,154.289993,23.219999,45.049999,28.52,74.050003,500.416107,178.490005,24.209999,154.570007,102.489998,38.900002,61.880001,34.580002,45.48,32.400002,36.209999,1992.670044,104.459999,50.720001
16-01-2015,49.810001,26.497499,163.220001,62.349998,290.73999,13.63,156.929993,22.049999,45.84,28.67,75.18,506.688873,177.229996,24.1,157.139999,104.040001,39.48,63.029999,34.889999,46.240002,32.799999,36.509998,2019.420044,105.769997,51.639999
20-01-2015,52.75,27.18,171.139999,64.599998,289.440002,14.24,156.050003,21.99,49.169998,29.32,76.239998,505.512115,175.630005,24.719999,156.949997,101.290001,40.790001,62.610001,34.75,46.389999,33.099998,36.32,2022.550049,105.620003,52
21-01-2015,53.669998,27.387501,171.149994,64.980003,297.25,14.41,157.020004,22.51,49.18,29.82,76.739998,516.621643,177.149994,25.23,152.089996,101.900002,41.830002,62.16,34.73,45.919998,32.639999,35.970001,2032.119995,109.32,52.099998
22-01-2015,55.59,28.1,173.839996,67.940002,310.320007,14.73,159.190002,22.82,50.700001,30.24,77.650002,532.926819,182.039993,25.9,155.389999,103.760002,45.349998,62.59,35.529999,47.130001,32.810001,34.709999,2063.149902,113.849998,53.77
23-01-2015,55.689999,28.245001,174.270004,68.650002,312.390015,14.55,159.660004,21.860001,50.560001,29.26,77.830002,538.471619,180.490005,26.639999,155.869995,102.199997,45.779999,62.490002,35.150002,47.18,32.450001,35.34,2051.820068,112,53.259998
26-01-2015,55.450001,28.275,177.330002,70.440002,309.660004,14.61,159.860001,21.73,50.150002,29.65,77.5,533.744629,180.419998,27.49,156.360001,102.260002,46.400002,62.82,35.110001,47.009998,32.799999,35.48,2057.090088,111.610001,53.580002
27-01-2015,52.700001,27.285,182.419998,69.699997,306.75,14.56,160.800003,21.620001,49.18,28.879999,75.779999,517.210022,176.490005,27.309999,153.669998,102.089996,45.880001,62.560001,34.66,42.66,32.599998,35.700001,2029.550049,110.010002,52.970001
28-01-2015,50.619999,28.827499,176.610001,68.699997,303.910004,14.19,160.589996,21.030001,48.459999,27.93,76.239998,508.603638,173.050003,25.629999,151.550003,101.480003,45.799999,61.450001,33.77,41.189999,31.950001,34.470001,2002.160034,108.459999,52.16
29-01-2015,52.240002,29.725,180.690002,71.07,311.779999,14.32,161.509995,21.299999,50.209999,29.43,78,509.26181,175.990005,26.620001,155.479996,102.379997,46.990002,62.09,34.369999,42.009998,31.83,34.380001,2021.25,109.389999,52.759998
30-01-2015,49.080002,29.290001,181.270004,67.870003,354.529999,14.04,159.970001,21.040001,47.310001,28.98,75.910004,533.056519,172.410004,19.440001,153.309998,100.139999,45.18,60.279999,33.810001,40.400002,31.25,33.759998,1994.98999,106.25,51.919998
02-02-2015,48.720001,29.657499,179.729996,67.32,364.470001,14.27,161.979996,21.459999,46.509998,30.17,74.989998,527.03302,175.490005,19.1,154.660004,100.830002,44.529999,60.880001,34.419998,41.279999,31.65,33.650002,2020.849976,107.290001,52.810001
03-02-2015,47.5,29.6625,173.830002,65.18,363.549988,15.24,159.710007,21.91,46.009998,31.379999,75.400002,527.790955,180.240005,18.719999,158.470001,102.459999,43.25,61.02,35.040001,41.599998,32.02,33.48,2050.030029,107.809998,53.450001
04-02-2015,49.459999,29.889999,179,66.699997,364.75,15.04,160.869995,21.809999,46.959999,30.629999,75.629997,521.328674,178.779999,19.120001,156.960007,101.360001,44.639999,59.049999,34.77,41.84,32.07,34.040001,2041.51001,107.919998,53.029999
05-02-2015,48.810001,29.985001,177.740005,66.82,373.890015,15.26,161.449997,21.950001,46.139999,31.09,75.610001,526.135498,180.770004,18.950001,157.910004,102.459999,44.470001,59.169998,34.93,42.450001,32.990002,33.810001,2062.52002,108.82,53.669998
06-02-2015,48.150002,29.7325,176.940002,65.919998,374.279999,15.45,161.990005,21.77,45.509998,30.450001,74.470001,529.546143,183.429993,18.93,156.720001,101.099998,44.139999,58.790001,35.790001,42.41,33.169998,33.650002,2055.469971,107.599998,54.450001
09-02-2015,46.529999,29.93,175.309998,63.509998,370.559998,15.38,160.100006,21.610001,44.450001,30.389999,74.440002,526.384827,182.220001,18.84,155.75,99.779999,43.259998,58.330002,35.630001,42.360001,33.07,32.900002,2046.73999,106.489998,54.209999
10-02-2015,48.049999,30.504999,179.050003,65.370003,373,15.48,164.130005,21.57,45.32,30.41,75.190002,535.469849,184.559998,18.34,158.559998,100.349998,43.779999,58.849998,36.16,42.599998,34.150002,32.970001,2068.590088,108.970001,54.57
11-02-2015,47.59,31.219999,181.520004,64.510002,375.140015,15.38,164.339996,21.41,44.98,30.17,76.510002,534.502502,187.649994,18.700001,158.199997,100.379997,43.5,58.740002,36.369999,42.380001,34.25,32.689999,2068.530029,109.849998,53.900002
12-02-2015,47.880001,31.615,182.490005,62.75,377.170013,15.65,167.5,23.42,44.810001,31.59,76.230003,541.443481,189.779999,19.040001,158.520004,98.440002,43.5,58.880001,36.900002,43.09,34.869999,32.459999,2088.47998,109.839996,54.860001
13-02-2015,48.389999,31.77,178.419998,62.560001,381.829987,15.77,167,23.65,44.5,32.290001,75.739998,547.506836,189,18.719999,160.399994,99.620003,43.299999,58.810001,36.779999,43.869999,34.639999,32.599998,2096.98999,109.440002,55.330002
17-02-2015,48.009998,31.9575,174.800003,62.23,375.429993,15.93,168.630005,24.09,44.759998,32.599998,75.599998,541.353699,190.020004,18.5,160.960007,100.440002,42.59,58.790001,36.919998,43.580002,34.580002,33.48,2100.340088,109.760002,55.369999
18-02-2015,49.310001,32.18,176.720001,63.830002,373.369995,16.049999,168.419998,24.450001,45.27,32.790001,76.709999,538.22229,188.669998,18.709999,162.190002,99.959999,43.549999,58.799999,36.369999,43.529999,34.48,33.330002,2099.679932,109.769997,54.52
19-02-2015,49.779999,32.112499,180.550003,62.939999,379,16.049999,169.130005,24.34,45.919998,32.599998,79.419998,541.383606,189.110001,18.16,163.889999,100.699997,43.759998,58.299999,36.330002,43.5,34.41,33.560001,2097.449951,110.029999,54.560001
